host,serial,dataset_name,model_name,freeze_backbone,classifier,adapter,prompt,opt,weight_decay,lr,base_lr,seed,epochs,image_size,batch_size,num_images_train,num_images_val,val_acc_level1,val_acc_level2,val_acc_level3,val_loss,ap_w,train_acc_level1,train_acc_level2,train_acc_level3,train_loss,time_total,max_memory,flops,no_params,no_params_trainable,throughput
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_supcon,False,,,,sgd,0.0,0.003,,0,200,448,8,6667,3333,92.1692,94.4794,95.7396,0.84,93.5133513351335,100.0,100.0,99.985,0.001,148.3462,5.8594,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_supcon,False,,,,sgd,0.0,0.01,,0,200,448,8,6667,3333,93.1593,94.8695,96.1596,0.8926,94.2079207920792,100.0,100.0,100.0,0.0001,148.2773,5.8574,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_supcon,False,,,,sgd,0.0,0.03,,0,200,448,8,6667,3333,93.4293,94.8995,96.3396,1.0771,94.38043804380438,100.0,100.0,99.985,0.0007,146.8868,5.8574,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_supcon,False,,,,sgd,0.0,0.1,,0,200,448,8,6667,3333,91.2391,93.1293,94.6895,2.3541,92.41824182418242,99.97,99.985,99.94,0.0037,148.1338,5.8496,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_swav,False,,,,adamw,0.05,5e-06,,0,200,448,8,6667,3333,90.9391,93.9694,95.7996,1.083,92.72877287728772,99.985,100.0,99.97,0.0021,170.6866,5.8574,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_swav,False,,,,adamw,0.05,1e-05,,0,200,448,8,6667,3333,90.9391,94.1194,95.7696,1.1193,92.77677767776775,99.985,99.985,99.955,0.0022,169.7768,5.8574,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_swav,False,,,,adamw,0.05,5e-05,,0,200,448,8,6667,3333,93.0393,94.7795,96.3996,1.1281,94.15241524152415,100.0,100.0,99.985,0.0004,169.5137,5.8574,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_swav,False,,,,adamw,0.05,0.0001,,0,200,448,8,6667,3333,92.9193,95.1095,96.5497,1.1009,94.23042304230422,100.0,100.0,100.0,0.0002,169.3798,5.8574,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_swav,False,,,,adamw,0.05,0.0005,,0,200,448,8,6667,3333,92.9793,94.5995,96.0096,1.2607,94.000900090009,100.0,100.0,100.0,0.0002,300.1083,5.8691,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_swav,False,,,,adamw,0.05,0.001,,0,200,448,8,6667,3333,92.1692,93.8494,95.2295,1.3332,93.2163216321632,100.0,100.0,100.0,0.0002,338.0369,5.8672,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_swav,False,,,,sgd,0.0,0.003,,0,200,448,8,6667,3333,89.1089,92.8593,94.2994,1.0785,91.2001200120012,100.0,100.0,99.895,0.0076,318.2264,5.8418,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_swav,False,,,,sgd,0.0,0.01,,0,200,448,8,6667,3333,89.919,93.9094,95.2595,1.118,92.11671167116712,100.0,100.0,99.955,0.0027,321.4339,5.8418,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_swav,False,,,,sgd,0.0,0.03,,0,200,448,8,6667,3333,91.5692,94.3294,95.7396,1.2419,93.16081608160816,100.0,100.0,99.955,0.0015,302.5662,5.8672,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in1k_swav,False,,,,sgd,0.0,0.1,,0,200,448,8,6667,3333,92.2292,94.5995,96.1896,1.9325,93.65286528652864,100.0,99.985,100.0,0.0004,304.5871,5.8672,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in21k_miil,False,,,,adamw,0.05,5e-06,,0,200,448,8,6667,3333,90.7291,93.7594,95.3495,1.2458,91.7953333794918,100.0,99.985,99.955,0.0021,169.1983,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in21k_miil,False,,,,adamw,0.05,1e-05,,0,200,448,8,6667,3333,90.8791,93.7294,95.3495,1.3021,91.9107295344919,99.985,99.985,99.955,0.0025,169.203,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in21k_miil,False,,,,adamw,0.05,5e-05,,0,200,448,8,6667,3333,91.7492,93.9694,95.5596,1.4245,92.62849361859264,100.0,100.0,99.985,0.0004,169.4777,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in21k_miil,False,,,,adamw,0.05,0.0001,,0,200,448,8,6667,3333,93.1893,94.9295,96.2796,1.3176,93.90246716979392,100.0,100.0,100.0,0.0,168.8782,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in21k_miil,False,,,,adamw,0.05,0.0005,,0,200,448,8,6667,3333,92.4992,94.2994,96.0096,1.3649,93.3093309330933,100.0,100.0,100.0,0.0,170.5672,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in21k_miil,False,,,,adamw,0.05,0.001,,0,200,448,8,6667,3333,91.9592,93.8494,95.0495,1.4041,92.67234415749267,99.985,100.0,99.985,0.0006,171.3251,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in21k_miil,False,,,,sgd,0.0,0.003,,0,200,448,8,6667,3333,89.529,92.9493,94.5695,1.0908,90.6921461376907,99.985,99.985,99.8499,0.0104,161.2232,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in21k_miil,False,,,,sgd,0.0,0.01,,0,200,448,8,6667,3333,90.8191,93.7294,95.3495,1.1425,91.86457107249188,100.0,100.0,99.985,0.0012,161.4471,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in21k_miil,False,,,,sgd,0.0,0.03,,0,200,448,8,6667,3333,91.8692,94.4794,95.7396,1.3111,92.76235315839276,100.0,100.0,99.985,0.0003,160.769,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.in21k_miil,False,,,,sgd,0.0,0.1,,0,200,448,8,6667,3333,92.3492,94.4494,96.0096,1.9587,93.1939347780932,100.0,100.0,99.985,0.0002,161.6536,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.tv2_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,6667,3333,89.799,93.1293,95.4995,1.5116,91.81968196819682,99.94,99.97,99.955,0.0075,154.3084,5.8555,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.tv2_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,6667,3333,90.5491,93.4593,95.3495,1.4761,92.28772877287729,99.985,100.0,100.0,0.0004,155.4696,5.8574,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.tv2_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,6667,3333,92.3492,94.5395,96.1296,1.3593,93.68286828682868,100.0,100.0,100.0,0.0,154.6592,5.8535,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.tv2_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,6667,3333,92.7693,94.6595,95.8296,1.3637,93.88988898889887,100.0,100.0,100.0,0.0,153.879,5.8574,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.tv2_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,6667,3333,92.2892,94.0594,95.6796,1.3973,93.41734173417342,100.0,100.0,99.985,0.0004,155.0672,5.8535,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.tv2_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,6667,3333,90.8791,93.2193,94.9295,1.4547,92.3057305730573,99.985,100.0,100.0,0.0007,153.9684,5.8574,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.tv2_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,6667,3333,91.3891,93.8494,96.0696,0.963,92.95229522952296,100.0,100.0,99.985,0.0015,151.1811,5.8535,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.tv2_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,6667,3333,92.3492,94.6295,96.2196,0.9721,93.72787278727871,100.0,100.0,100.0,0.0002,151.382,5.8574,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.tv2_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,6667,3333,92.8293,94.9895,96.2796,1.1224,94.1029102910291,100.0,100.0,100.0,0.0,151.858,5.8574,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.tv2_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,6667,3333,92.0792,94.0894,95.7696,1.9346,93.33633363336332,100.0,99.985,100.0,0.0003,151.9638,5.8496,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.tv_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,6667,3333,89.589,92.4092,95.0195,1.7369,91.3906390639064,99.895,99.88,99.925,0.0101,153.8561,5.8535,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.tv_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,6667,3333,90.5191,93.0393,94.7795,1.433,92.04020402040204,99.91,99.985,99.955,0.0056,156.4096,5.8535,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.tv_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,6667,3333,91.7492,93.6394,95.4995,1.4551,92.97329732973296,100.0,100.0,99.985,0.0002,154.1691,5.8574,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.tv_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,6667,3333,92.6193,94.1194,95.5596,1.4818,93.5853585358536,100.0,100.0,100.0,0.0,154.0229,5.8535,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.tv_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,6667,3333,91.8392,93.4293,95.1395,1.4572,92.89078907890789,100.0,100.0,100.0,0.0002,154.7937,5.8535,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.tv_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,6667,3333,90.459,93.0693,94.1494,1.6313,91.92619261926193,100.0,99.985,100.0,0.0005,153.9777,5.8535,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.tv_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,6667,3333,92.2892,94.7195,96.0396,0.8201,93.7023702370237,100.0,100.0,100.0,0.0008,151.48,5.8574,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.tv_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,6667,3333,93.1893,95.1695,96.5797,0.8184,94.39093909390938,100.0,100.0,100.0,0.0001,151.126,5.8535,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.tv_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,6667,3333,93.0693,94.9295,96.1596,1.1351,94.1839183918392,100.0,100.0,100.0,0.0,151.1745,5.8613,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hiresnet50.tv_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,6667,3333,91.7792,93.5194,95.4095,1.9874,92.9328,100.0,100.0,99.985,0.0005,150.7604,5.8535,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.dino,False,,,,adamw,0.05,5e-06,,0,200,448,8,6667,3333,85.3885,90.339,92.9493,3.2571,88.25532553255326,99.5798,99.6699,99.8199,0.0539,461.6025,8.1191,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.dino,False,,,,adamw,0.05,1e-05,,0,200,448,8,6667,3333,86.4386,90.399,92.3192,3.1894,88.7068706870687,99.8049,99.8049,99.91,0.0332,460.8,8.1191,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.dino,False,,,,adamw,0.05,5e-05,,0,200,448,8,6667,3333,79.4779,84.0684,88.3288,5.1004,82.41224122412241,99.88,99.91,99.925,0.0222,461.0145,8.1191,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.dino,False,,,,adamw,0.05,0.0001,,0,200,448,8,6667,3333,75.3075,80.7081,85.6286,6.0285,78.74587458745874,99.955,99.97,99.985,0.0029,461.2526,8.1191,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.dino,False,,,,adamw,0.05,0.0005,,0,200,448,8,6667,3333,9.631,14.4614,26.6127,9.9,13.86888688868887,11.0744,14.916,25.8253,9.7725,463.852,8.1191,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.dino,False,,,,adamw,0.05,0.001,,0,200,448,8,6667,3333,,,,,,,,,,,,,,,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.dino,False,,,,sgd,0.0,0.003,,0,200,448,8,6667,3333,87.0687,90.219,93.0093,2.1528,89.06240624062406,100.0,100.0,100.0,0.0005,445.0173,7.752,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.dino,False,,,,sgd,0.0,0.01,,0,200,448,8,6667,3333,81.6682,86.1986,89.3789,3.497,84.4104410441044,100.0,100.0,100.0,0.0001,444.9071,7.752,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.dino,False,,,,sgd,0.0,0.03,,0,200,448,8,6667,3333,37.3537,42.7243,50.405,13.7517,41.19111911191119,99.985,99.97,99.94,0.0045,446.467,7.752,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.dino,False,,,,sgd,0.0,0.1,,0,200,448,8,6667,3333,,,,,,,,,,,,,,,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.in1k_mocov3,False,,,,adamw,0.05,5e-06,,0,200,448,8,6667,3333,85.4485,89.4689,92.1392,2.673,87.85928592859285,99.7899,99.8649,99.91,0.0146,461.0001,7.916,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.in1k_mocov3,False,,,,adamw,0.05,1e-05,,0,200,448,8,6667,3333,87.3987,91.2091,93.6094,2.1542,89.66396639663967,99.925,99.97,99.94,0.0063,461.0546,7.916,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.in1k_mocov3,False,,,,adamw,0.05,5e-05,,0,200,448,8,6667,3333,87.8788,91.2091,93.2793,2.4441,89.85448544854485,100.0,100.0,100.0,0.0,463.9229,7.916,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.in1k_mocov3,False,,,,adamw,0.05,0.0001,,0,200,448,8,6667,3333,86.3486,89.739,92.5893,2.8409,88.47134713471347,100.0,100.0,100.0,0.0001,460.4172,7.916,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.in1k_mocov3,False,,,,adamw,0.05,0.0005,,0,200,448,8,6667,3333,77.0777,81.7282,86.3786,4.2299,80.1005100510051,100.0,100.0,99.985,0.0005,460.3073,7.916,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.in1k_mocov3,False,,,,adamw,0.05,0.001,,0,200,448,8,6667,3333,49.2049,54.1254,57.9658,6.4159,52.24122412241224,96.0684,94.5228,85.2641,0.8181,460.7377,7.916,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.in1k_mocov3,False,,,,sgd,0.0,0.003,,0,200,448,8,6667,3333,88.7489,92.0192,93.8794,1.2483,90.66306630663068,100.0,100.0,100.0,0.0015,444.5313,7.6758,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.in1k_mocov3,False,,,,sgd,0.0,0.01,,0,200,448,8,6667,3333,89.979,93.0093,94.8995,1.2652,91.77767776777677,100.0,100.0,100.0,0.0002,445.0297,7.6758,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.in1k_mocov3,False,,,,sgd,0.0,0.03,,0,200,448,8,6667,3333,89.679,92.6793,94.6295,1.6692,91.47164716471649,100.0,100.0,100.0,0.0001,444.2632,7.6758,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.in1k_mocov3,False,,,,sgd,0.0,0.1,,0,200,448,8,6667,3333,84.0384,88.1788,91.8692,3.7917,86.66216621662166,100.0,99.985,99.985,0.0006,445.3171,7.6758,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.mae,False,,,,adamw,0.05,5e-06,,0,200,448,8,6667,3333,85.3285,88.9289,91.5692,3.1639,87.52475247524752,99.5948,99.7599,99.94,0.0455,460.0135,7.916,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.mae,False,,,,adamw,0.05,1e-05,,0,200,448,8,6667,3333,85.6886,89.709,92.1092,3.0366,88.05880588058807,99.6549,99.8049,99.8199,0.038,461.5841,7.916,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.mae,False,,,,adamw,0.05,5e-05,,0,200,448,8,6667,3333,87.2487,90.339,92.3492,2.912,89.0954095409541,99.94,99.955,99.955,0.0046,459.9587,7.916,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.mae,False,,,,adamw,0.05,0.0001,,0,200,448,8,6667,3333,79.2079,84.0384,87.8188,5.192,82.19021902190218,100.0,99.97,99.97,0.0015,459.9411,7.916,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.mae,False,,,,adamw,0.05,0.0005,,0,200,448,8,6667,3333,45.1845,50.9751,57.5458,6.3643,49.06540654065407,85.5492,86.9148,84.0186,1.4375,463.2929,7.916,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.mae,False,,,,adamw,0.05,0.001,,0,200,448,8,6667,3333,37.0237,40.174,47.6148,6.6687,39.71497149714971,54.8019,54.8169,54.2467,4.6898,463.1457,7.916,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.mae,False,,,,sgd,0.0,0.003,,0,200,448,8,6667,3333,87.9388,91.0291,93.5194,1.4743,89.85748574857486,100.0,100.0,100.0,0.0008,444.2092,7.6758,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.mae,False,,,,sgd,0.0,0.01,,0,200,448,8,6667,3333,88.6889,91.2991,93.6994,1.6401,90.35403540354037,100.0,100.0,100.0,0.0001,445.9004,7.6758,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.mae,False,,,,sgd,0.0,0.03,,0,200,448,8,6667,3333,74.2574,79.1779,84.1584,4.3191,77.46474647464747,100.0,100.0,100.0,0.0002,443.9907,7.6758,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.mae,False,,,,sgd,0.0,0.1,,0,200,448,8,6667,3333,,,,,,,,,,,,,,,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.orig_in21k,False,,,,adamw,0.05,5e-06,,0,200,448,8,6667,3333,84.1284,88.5089,91.6292,3.0783,86.78667866786678,99.7599,99.8649,99.94,0.0282,476.2031,8.1191,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.orig_in21k,False,,,,adamw,0.05,1e-05,,0,200,448,8,6667,3333,86.1086,89.889,92.8893,2.8183,88.44884488448845,99.7749,99.8649,99.925,0.0235,475.0218,8.1191,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.orig_in21k,False,,,,adamw,0.05,5e-05,,0,200,448,8,6667,3333,86.1086,90.279,92.9193,3.1732,88.58985898589859,99.97,99.97,99.97,0.0063,473.7502,8.1191,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.orig_in21k,False,,,,adamw,0.05,0.0001,,0,200,448,8,6667,3333,84.0084,88.3588,91.0591,4.0481,86.58865886588659,99.985,99.985,100.0,0.0043,473.3688,8.1191,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.orig_in21k,False,,,,adamw,0.05,0.0005,,0,200,448,8,6667,3333,73.3573,78.3378,83.9184,4.3599,76.68466846684669,100.0,100.0,100.0,0.0002,476.9466,8.1191,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.orig_in21k,False,,,,adamw,0.05,0.001,,0,200,448,8,6667,3333,,,,,,,,,,,,,,,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.orig_in21k,False,,,,sgd,0.0,0.003,,0,200,448,8,6667,3333,86.4386,90.279,93.3093,1.6505,88.81338133813381,99.985,100.0,100.0,0.0012,465.1156,7.752,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.orig_in21k,False,,,,sgd,0.0,0.01,,0,200,448,8,6667,3333,89.2889,92.1992,94.6595,1.5178,91.1131113111311,100.0,100.0,100.0,0.0001,463.9212,7.752,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.orig_in21k,False,,,,sgd,0.0,0.03,,0,200,448,8,6667,3333,88.8989,92.1992,94.7195,1.9346,90.92709270927092,100.0,100.0,100.0,0.0,462.2682,7.752,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224.orig_in21k,False,,,,sgd,0.0,0.1,,0,200,448,8,6667,3333,77.6478,83.4683,87.9388,5.884,81.22862286228623,99.985,100.0,99.97,0.0009,458.7908,7.752,78.5172,86.779,86.779,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224_miil.in21k,False,,,,adamw,0.05,5e-06,,0,200,448,8,6667,3333,84.2784,88.1188,91.2391,3.1244,86.66666666666667,99.8049,99.7899,99.91,0.0263,458.0581,8.1074,78.5172,86.7514,86.7514,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224_miil.in21k,False,,,,adamw,0.05,1e-05,,0,200,448,8,6667,3333,87.3687,90.6391,93.3393,2.4875,89.4089408940894,99.6549,99.7149,99.8499,0.0429,457.0764,8.1074,78.5172,86.7514,86.7514,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224_miil.in21k,False,,,,adamw,0.05,5e-05,,0,200,448,8,6667,3333,84.5785,88.5089,90.9691,3.8156,86.91269126912691,99.985,99.97,99.97,0.0025,459.0934,8.1074,78.5172,86.7514,86.7514,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224_miil.in21k,False,,,,adamw,0.05,0.0001,,0,200,448,8,6667,3333,83.2583,87.2187,91.1191,4.2207,85.82358235823581,99.985,99.985,100.0,0.0011,456.5674,8.1074,78.5172,86.7514,86.7514,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224_miil.in21k,False,,,,adamw,0.05,0.0005,,0,200,448,8,6667,3333,69.0069,74.2574,79.958,4.7714,72.48724872487249,100.0,100.0,99.97,0.0025,456.8157,8.1074,78.5172,86.7514,86.7514,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224_miil.in21k,False,,,,adamw,0.05,0.001,,0,200,448,8,6667,3333,,,,,,,,,,,,,,,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224_miil.in21k,False,,,,sgd,0.0,0.003,,0,200,448,8,6667,3333,87.6688,90.9391,93.4893,1.557,89.68646864686468,100.0,100.0,100.0,0.001,441.021,7.7402,78.5172,86.7514,86.7514,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224_miil.in21k,False,,,,sgd,0.0,0.01,,0,200,448,8,6667,3333,90.5791,93.4293,95.1095,1.4123,92.25622562256224,100.0,100.0,100.0,0.0001,441.4228,7.7402,78.5172,86.7514,86.7514,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224_miil.in21k,False,,,,sgd,0.0,0.03,,0,200,448,8,6667,3333,89.649,93.3093,95.3795,1.8252,91.7896789678968,100.0,100.0,100.0,0.0,441.336,7.7402,78.5172,86.7514,86.7514,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_224_miil.in21k,False,,,,sgd,0.0,0.1,,0,200,448,8,6667,3333,78.6079,83.7084,88.2688,5.5938,81.84218421842183,100.0,100.0,99.985,0.0002,442.678,7.7402,78.5172,86.7514,86.7514,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_clip_224.laion2b,False,,,,adamw,0.05,5e-06,,0,200,448,8,6667,3333,86.5587,89.3789,91.5992,3.3124,88.3018301830183,99.2647,99.5498,99.6849,0.1205,460.954,7.9355,78.5178,86.7798,86.7798,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_clip_224.laion2b,False,,,,adamw,0.05,1e-05,,0,200,448,8,6667,3333,87.7888,90.6991,93.0693,3.1648,89.5994599459946,99.5048,99.6399,99.7149,0.083,461.0994,7.9355,78.5178,86.7798,86.7798,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_clip_224.laion2b,False,,,,adamw,0.05,5e-05,,0,200,448,8,6667,3333,82.6283,86.5587,90.399,4.1011,85.16951695169516,99.91,99.925,99.985,0.0139,460.662,7.9355,78.5178,86.7798,86.7798,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_clip_224.laion2b,False,,,,adamw,0.05,0.0001,,0,200,448,8,6667,3333,40.9541,45.5746,55.3855,11.4742,44.73597359735973,99.955,99.94,99.8649,0.0076,461.6195,7.9355,78.5178,86.7798,86.7798,
camel.ee.nctu.edu.tw,23,aircraft,hivit_base_patch16_clip_224.laion2b,False,,,,adamw,0.05,0.0005,,0,200,448,8,6667,3333,16.3516,20.8221,30.9631,8.8744,20.10801080108011,18.8776,21.2785,31.5276,8.5982,464.4754,7.9355,78.5178,86.7798,86.7798,
,23,aircraft,hivit_base_patch16_clip_224.laion2b,False,,,,adamw,0.05,0.001,,0,200,448,8,6667,3333,,,,,,,,,,,,,,,
